date,val
1960,nan
1961,nan
1962,nan
1963,nan
1964,nan
1965,nan
1966,nan
1967,nan
1968,nan
1969,nan
1970,nan
1971,nan
1972,nan
1973,nan
1974,nan
1975,nan
1976,nan
1977,nan
1978,nan
1979,nan
1980,nan
1981,nan
1982,nan
1983,nan
1984,nan
1985,nan
1986,nan
1987,nan
1988,nan
1989,nan
1990,nan
1991,nan
1992,nan
1993,nan
1994,nan
1995,nan
1996,nan
1997,nan
1998,nan
1999,nan
2000,nan
2001,nan
2002,3.5
2003,3.6
2004,nan
2005,1.9
2006,nan
2007,nan
2008,nan
2009,3.6
2010,1.401
2011,0.882
2012,3.551
2013,1.91
2014,1.566
2015,nan
2016,nan
2017,3.643
2018,nan
2019,2.563
2020,nan
2021,3.422
2022,nan
2023,nan
